part|module|q_code|q_desc|a_code|a_desc
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02307|Quantos destes animais são aves|99|Ignorado
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02307|Quantos destes animais são aves|NA|Não aplicável
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02308|Quantos destes animais são peixes|00 a 98|Peixes
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02308|Quantos destes animais são peixes|99|Ignorado
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02308|Quantos destes animais são peixes|NA|Não aplicável
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02401|Nos últimos 12 meses, quantos gatos foram vacinados contra raiva?|00 a 98|Gatos vacinados
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02401|Nos últimos 12 meses, quantos gatos foram vacinados contra raiva?|99|Ignorado
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02401|Nos últimos 12 meses, quantos gatos foram vacinados contra raiva?|NA|Não aplicável
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02402|Nos últimos 12 meses , quantos cachorros foram vacinados contra raiva?|00 a 98|Cachorros vacinados
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02402|Nos últimos 12 meses , quantos cachorros foram vacinados contra raiva?|99|Ignorado
Parte 2 - Domicílio|Módulo A - Informações do Domicílio|a02402|Nos últimos 12 meses , quantos cachorros foram vacinados contra raiva?|NA|Não aplicável
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b001|O seu domicílio está cadastrado na unidade de saúde da família|1|Sim
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b001|O seu domicílio está cadastrado na unidade de saúde da família|2|Não
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b001|O seu domicílio está cadastrado na unidade de saúde da família|3|Não sabe
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b001|O seu domicílio está cadastrado na unidade de saúde da família|9|Ignorado
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b001|O seu domicílio está cadastrado na unidade de saúde da família|NA|Não aplicável
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|1|Há menos de 2 meses
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|2|De 2 a menos de 6 meses
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|3|De 6 meses a menos de um ano
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|4|Há um ano ou mais
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|9|Ignorado
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b002|. Quando o seu domicílio foi cadastrado|NA|Não aplicável
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|1|Mensalmente
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|2|A cada 2 meses
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|3|De 2 a 4 vezes
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|4|Uma vez
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|5|Nunca recebeu
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|9|Ignorado
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b003|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum Agente Comunitário ou algum membro da Equipe de Saúde da Família?|NA|Não aplicável
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|1|Mensalmente
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|2|A cada 2 meses
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|3|De 2 a 4 vezes
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|4|Uma vez
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|5|Nunca recebeu
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|9|Ignorado
Parte 2 - Domicílio|Módulo B - Visitas domiciliares de Equipe de Saúde da Família e Agentes de Endemias|b004|Nos últimos doze meses, com que frequência o seu domicílio recebeu uma visita de algum agente de endemias (como a dengue, por exemplo)|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c001|Número de pessoas no domicílio|01 a 30|NA
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c001|Número de pessoas no domicílio|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00301|Número de ordem do morador|01 a 30|NA
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00301|Número de ordem do morador|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|01|Pessoa responsável pelo domicílio
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|02|Cônjuge ou companheiro(a) de sexo diferente
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|03|Cônjuge ou companheiro(a) do mesmo sexo
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|04|Filho(a) do responsável e do cônjuge
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|05|Filho(a) somente do responsável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|06|Filho(a) somente do cônjuge
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|07|Genro ou nora
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|08|Pai, mãe, padrasto ou madrasta
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|09|Sogro(a)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|10|Neto(a)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|11|Bisneto(a)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|12|Irmão ou irmã
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|13|Avô ou avó
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|14|Outro parente
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|15|Agregado(a) - Não parente que não compartilha despesas
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|16|Convivente - Não parente que compartilha despesas
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|17|Pensionista
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|18|Empregado(a) doméstico(a)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|19|Parente do(a) empregado(a) doméstico(a)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c004|Condição no domicílio|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c006|Sexo|1|Homem
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c006|Sexo|2|Mulher
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c006|Sexo|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00701|Dia de nascimento|01 a 31|Dia de nascimento
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00701|Dia de nascimento|99|Não informado
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00701|Dia de nascimento|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00702|Mês de nascimento|01 a 12|Mês
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00702|Mês de nascimento|99|Não informado
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00702|Mês de nascimento|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00703|Ano de nascimento|ano atual - 130 a ano atual|Ano
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00703|Ano de nascimento|9999|Não informado
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c00703|Ano de nascimento|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c008|Idade do morador na data de referência|000 a 130|Idade (em anos)
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c008|Idade do morador na data de referência|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|1|Branca
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|2|Preta
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|3|Amarela
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|4|Parda
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|5|Indígena
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|9|Ignorado
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c009|Cor ou raça|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c01001|Cônjuge ou companheiro(a) mora em nesse domicílio.|1|Sim
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c01001|Cônjuge ou companheiro(a) mora em nesse domicílio.|2|Não
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c01001|Cônjuge ou companheiro(a) mora em nesse domicílio.|9|Ignorado
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c01001|Cônjuge ou companheiro(a) mora em nesse domicílio.|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c010010|Número de ordem do cônjuge ou companheiro(a)|01|morador 1
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c010010|Número de ordem do cônjuge ou companheiro(a)|02|morador 2
Parte 3 - Questionário do Morador|Módulo C - Características gerais dos moradores|c010010|Número de ordem do cônjuge ou companheiro(a)|NA|...
